date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2024-01-01,33,Capacitor,1008,murata,8000,0,86,86,0,7914,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-02,33,Capacitor,1008,murata,7914,0,148,148,0,7766,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-03,33,Capacitor,1008,murata,7766,0,136,136,0,7630,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-04,33,Capacitor,1008,murata,7630,0,99,99,0,7531,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-05,33,Capacitor,1008,murata,7531,0,111,111,0,7420,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-06,33,Capacitor,1008,murata,7420,0,152,152,0,7268,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-07,33,Capacitor,1008,murata,7268,0,82,82,0,7186,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-08,33,Capacitor,1008,murata,7186,0,58,58,0,7128,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-09,33,Capacitor,1008,murata,7128,0,58,58,0,7070,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-10,33,Capacitor,1008,murata,7070,0,148,148,0,6922,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-11,33,Capacitor,1008,murata,6922,0,90,90,0,6832,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-12,33,Capacitor,1008,murata,6832,0,156,156,0,6676,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-13,33,Capacitor,1008,murata,6676,0,78,78,0,6598,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-14,33,Capacitor,1008,murata,6598,0,168,168,0,6430,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-15,33,Capacitor,1008,murata,6430,0,58,58,0,6372,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-16,33,Capacitor,1008,murata,6372,0,152,152,0,6220,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-17,33,Capacitor,1008,murata,6220,0,123,123,0,6097,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-18,33,Capacitor,1008,murata,6097,0,78,78,0,6019,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-19,33,Capacitor,1008,murata,6019,0,123,123,0,5896,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-20,33,Capacitor,1008,murata,5896,0,62,62,0,5834,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-21,33,Capacitor,1008,murata,5834,0,41,41,0,5793,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-22,33,Capacitor,1008,murata,5793,0,99,99,0,5694,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-23,33,Capacitor,1008,murata,5694,0,45,45,0,5649,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-24,33,Capacitor,1008,murata,5649,0,127,127,0,5522,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-25,33,Capacitor,1008,murata,5522,0,41,41,0,5481,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-26,33,Capacitor,1008,murata,5481,0,62,62,0,5419,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-27,33,Capacitor,1008,murata,5419,0,66,66,0,5353,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-28,33,Capacitor,1008,murata,5353,0,82,82,0,5271,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-29,33,Capacitor,1008,murata,5271,0,131,131,0,5140,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-30,33,Capacitor,1008,murata,5140,0,103,103,0,5037,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-01-31,33,Capacitor,1008,murata,5037,0,160,160,0,4877,0,0,0,1,16.8,0.1847,0.0,0.0,0.0
2024-02-01,33,Capacitor,1008,murata,4877,0,103,103,0,4774,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-02,33,Capacitor,1008,murata,4774,0,115,115,0,4659,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-03,33,Capacitor,1008,murata,4659,0,82,82,0,4577,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-04,33,Capacitor,1008,murata,4577,0,127,127,0,4450,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-05,33,Capacitor,1008,murata,4450,0,74,74,0,4376,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-06,33,Capacitor,1008,murata,4376,0,82,82,0,4294,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-07,33,Capacitor,1008,murata,4294,0,136,136,0,4158,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-08,33,Capacitor,1008,murata,4158,0,115,115,0,4043,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-09,33,Capacitor,1008,murata,4043,0,45,45,0,3998,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-10,33,Capacitor,1008,murata,3998,0,173,173,0,3825,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-11,33,Capacitor,1008,murata,3825,0,136,136,0,3689,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-12,33,Capacitor,1008,murata,3689,0,148,148,0,3541,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-13,33,Capacitor,1008,murata,3541,0,45,45,0,3496,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-14,33,Capacitor,1008,murata,3496,0,103,103,0,3393,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-15,33,Capacitor,1008,murata,3393,0,45,45,0,3348,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-16,33,Capacitor,1008,murata,3348,0,140,140,0,3208,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-17,33,Capacitor,1008,murata,3208,0,41,41,0,3167,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-18,33,Capacitor,1008,murata,3167,0,94,94,0,3073,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
2024-02-19,33,Capacitor,1008,murata,3073,0,119,119,0,2954,0,0,0,1,16.8,0.1386,0.0,0.0,0.0
