date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2024-01-01,139,Resistor,0402,murata,5000,0,503,503,0,4497,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-02,139,Resistor,0402,murata,4497,0,863,863,0,3634,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-03,139,Resistor,0402,murata,3634,3000,791,791,0,2843,0,3000,3000,1,10.0,0.1847,1222.88,489.15,26169.63
2024-01-04,139,Resistor,0402,murata,5843,0,575,575,0,5268,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-05,139,Resistor,0402,murata,5268,0,647,647,0,4621,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-06,139,Resistor,0402,murata,4621,0,887,887,0,3734,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-07,139,Resistor,0402,murata,3734,0,479,479,0,3255,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-08,139,Resistor,0402,murata,3255,0,336,336,0,2919,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-09,139,Resistor,0402,murata,2919,0,336,336,0,2583,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-10,139,Resistor,0402,murata,2583,2105,863,863,0,1720,0,3000,2105,1,10.0,0.1847,858.05,343.22,18362.36
2024-01-11,139,Resistor,0402,murata,3825,0,527,527,0,3298,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-12,139,Resistor,0402,murata,3298,2600,911,911,0,2387,0,2600,2600,1,10.0,0.1847,1059.83,423.93,22680.34
2024-01-13,139,Resistor,0402,murata,4987,0,455,455,0,4532,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-14,139,Resistor,0402,murata,4532,0,983,983,0,3549,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-15,139,Resistor,0402,murata,3549,0,336,336,0,3213,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-16,139,Resistor,0402,murata,3213,3400,887,887,0,2326,0,3400,3400,1,10.0,0.1847,1385.93,554.37,29658.91
2024-01-17,139,Resistor,0402,murata,5726,0,719,719,0,5007,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-18,139,Resistor,0402,murata,5007,0,455,455,0,4552,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-19,139,Resistor,0402,murata,4552,0,719,719,0,3833,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-20,139,Resistor,0402,murata,3833,0,360,360,0,3473,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-21,139,Resistor,0402,murata,3473,0,240,240,0,3233,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-22,139,Resistor,0402,murata,3233,0,575,575,0,2658,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-23,139,Resistor,0402,murata,2658,0,264,264,0,2394,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-24,139,Resistor,0402,murata,2394,2200,743,743,0,1651,0,2200,2200,1,10.0,0.1847,896.78,358.71,19191.06
2024-01-25,139,Resistor,0402,murata,3851,0,240,240,0,3611,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-26,139,Resistor,0402,murata,3611,0,360,360,0,3251,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-27,139,Resistor,0402,murata,3251,0,383,383,0,2868,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-28,139,Resistor,0402,murata,2868,0,479,479,0,2389,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-29,139,Resistor,0402,murata,2389,2100,767,767,0,1622,0,2100,2100,1,10.0,0.1847,856.02,342.41,18318.74
2024-01-30,139,Resistor,0402,murata,3722,0,599,599,0,3123,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
2024-01-31,139,Resistor,0402,murata,3123,0,935,935,0,2188,0,0,0,1,10.0,0.1847,0.0,0.0,0.0
