date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2022-01-01,129,Resistor,0402,samsung,6000,0,527,527,0,5473,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-02,129,Resistor,0402,samsung,5473,0,743,743,0,4730,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-03,129,Resistor,0402,samsung,4730,0,743,743,0,3987,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-04,129,Resistor,0402,samsung,3987,0,623,623,0,3364,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-05,129,Resistor,0402,samsung,3364,0,503,503,0,2861,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-06,129,Resistor,0402,samsung,2861,3000,695,695,0,2166,0,3000,3000,1,10.0,0.1887,1216.95,486.78,26042.77
2022-01-07,129,Resistor,0402,samsung,5166,0,575,575,0,4591,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-08,129,Resistor,0402,samsung,4591,0,264,264,0,4327,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-09,129,Resistor,0402,samsung,4327,0,983,983,0,3344,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-10,129,Resistor,0402,samsung,3344,0,791,791,0,2553,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-11,129,Resistor,0402,samsung,2553,4100,1055,1055,0,1498,0,4100,4100,1,10.0,0.1887,1663.17,665.27,35591.79
2022-01-12,129,Resistor,0402,samsung,5598,0,599,599,0,4999,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-13,129,Resistor,0402,samsung,4999,0,599,599,0,4400,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-14,129,Resistor,0402,samsung,4400,0,455,455,0,3945,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-15,129,Resistor,0402,samsung,3945,0,815,815,0,3130,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-16,129,Resistor,0402,samsung,3130,3800,911,911,0,2219,0,3800,3800,1,10.0,0.1887,1541.47,616.59,32987.51
2022-01-17,129,Resistor,0402,samsung,6019,0,455,455,0,5564,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-18,129,Resistor,0402,samsung,5564,0,599,599,0,4965,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-19,129,Resistor,0402,samsung,4965,0,551,551,0,4414,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-20,129,Resistor,0402,samsung,4414,0,383,383,0,4031,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-21,129,Resistor,0402,samsung,4031,0,455,455,0,3576,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-22,129,Resistor,0402,samsung,3576,0,288,288,0,3288,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-23,129,Resistor,0402,samsung,3288,0,575,575,0,2713,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-24,129,Resistor,0402,samsung,2713,0,431,431,0,2282,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-25,129,Resistor,0402,samsung,2282,0,431,431,0,1851,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-26,129,Resistor,0402,samsung,1851,2500,647,647,0,1204,0,2500,2500,1,10.0,0.1887,1014.13,405.65,21702.31
2022-01-27,129,Resistor,0402,samsung,3704,0,383,383,0,3321,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-28,129,Resistor,0402,samsung,3321,0,264,264,0,3057,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-29,129,Resistor,0402,samsung,3057,0,479,479,0,2578,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-30,129,Resistor,0402,samsung,2578,0,551,551,0,2027,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-31,129,Resistor,0402,samsung,2027,2800,743,743,0,1284,0,2800,2800,1,10.0,0.1887,1135.82,454.33,24306.59
2022-02-01,129,Resistor,0402,samsung,4084,0,623,623,0,3461,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-02,129,Resistor,0402,samsung,3461,0,959,959,0,2502,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-03,129,Resistor,0402,samsung,2502,3000,599,599,0,1903,0,3000,3000,1,10.0,0.1047,1343.0,537.2,28740.16
2022-02-04,129,Resistor,0402,samsung,4903,0,455,455,0,4448,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-05,129,Resistor,0402,samsung,4448,0,743,743,0,3705,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-06,129,Resistor,0402,samsung,3705,0,312,312,0,3393,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-07,129,Resistor,0402,samsung,3393,0,623,623,0,2770,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-08,129,Resistor,0402,samsung,2770,3600,983,983,0,1787,0,3600,3600,1,10.0,0.1047,1611.6,644.64,34488.19
2022-02-09,129,Resistor,0402,samsung,5387,0,839,839,0,4548,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-10,129,Resistor,0402,samsung,4548,0,791,791,0,3757,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-11,129,Resistor,0402,samsung,3757,3100,911,911,0,2846,0,3100,3100,1,10.0,0.1047,1387.76,555.11,29698.16
2022-02-12,129,Resistor,0402,samsung,5946,0,887,887,0,5059,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-13,129,Resistor,0402,samsung,5059,0,240,240,0,4819,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-14,129,Resistor,0402,samsung,4819,0,575,575,0,4244,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-15,129,Resistor,0402,samsung,4244,0,407,407,0,3837,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-16,129,Resistor,0402,samsung,3837,0,575,575,0,3262,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-17,129,Resistor,0402,samsung,3262,0,767,767,0,2495,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-18,129,Resistor,0402,samsung,2495,0,240,240,0,2255,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-19,129,Resistor,0402,samsung,2255,2100,527,527,0,1728,0,2100,2100,1,10.0,0.1047,940.1,376.04,20118.11
2022-02-20,129,Resistor,0402,samsung,3828,0,767,767,0,3061,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-21,129,Resistor,0402,samsung,3061,0,407,407,0,2654,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-22,129,Resistor,0402,samsung,2654,2300,527,527,0,2127,0,2300,2300,1,10.0,0.1047,1029.63,411.85,22034.12
2022-02-23,129,Resistor,0402,samsung,4427,0,288,288,0,4139,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-24,129,Resistor,0402,samsung,4139,0,360,360,0,3779,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-25,129,Resistor,0402,samsung,3779,0,360,360,0,3419,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-26,129,Resistor,0402,samsung,3419,0,599,599,0,2820,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-27,129,Resistor,0402,samsung,2820,0,815,815,0,2005,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-28,129,Resistor,0402,samsung,2005,2300,431,431,0,1574,0,2300,2300,1,10.0,0.1047,1029.63,411.85,22034.12
2022-03-01,129,Resistor,0402,samsung,3874,0,312,312,0,3562,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-02,129,Resistor,0402,samsung,3562,0,479,479,0,3083,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-03,129,Resistor,0402,samsung,3083,0,743,743,0,2340,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-04,129,Resistor,0402,samsung,2340,2570,863,863,0,1477,0,3400,2570,1,10.0,0.0545,1214.98,485.99,26000.63
2022-03-05,129,Resistor,0402,samsung,4047,0,887,887,0,3160,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-06,129,Resistor,0402,samsung,3160,0,264,264,0,2896,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-07,129,Resistor,0402,samsung,2896,0,312,312,0,2584,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-08,129,Resistor,0402,samsung,2584,2800,575,575,0,2009,0,2800,2800,1,10.0,0.0545,1323.72,529.49,28327.54
2022-03-09,129,Resistor,0402,samsung,4809,0,1055,1055,0,3754,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-10,129,Resistor,0402,samsung,3754,3100,1079,1079,0,2675,0,3100,3100,1,10.0,0.0545,1465.54,586.22,31362.63
2022-03-11,129,Resistor,0402,samsung,5775,0,767,767,0,5008,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-12,129,Resistor,0402,samsung,5008,0,1007,1007,0,4001,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-13,129,Resistor,0402,samsung,4001,0,240,240,0,3761,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-14,129,Resistor,0402,samsung,3761,0,336,336,0,3425,0,0,0,1,10.0,0.0131,0.0,0.0,0.0
2022-03-15,129,Resistor,0402,samsung,3425,1942,839,839,0,2586,0,3500,1942,1,10.0,0.0545,918.09,367.24,19647.17
