date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2022-01-01,28,Capacitor,1008,samsung,5000,0,90,90,0,4910,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-02,28,Capacitor,1008,samsung,4910,0,127,127,0,4783,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-03,28,Capacitor,1008,samsung,4783,0,127,127,0,4656,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-04,28,Capacitor,1008,samsung,4656,0,107,107,0,4549,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-05,28,Capacitor,1008,samsung,4549,0,86,86,0,4463,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-06,28,Capacitor,1008,samsung,4463,0,119,119,0,4344,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-07,28,Capacitor,1008,samsung,4344,0,99,99,0,4245,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-08,28,Capacitor,1008,samsung,4245,0,45,45,0,4200,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-09,28,Capacitor,1008,samsung,4200,0,168,168,0,4032,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-10,28,Capacitor,1008,samsung,4032,0,136,136,0,3896,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-11,28,Capacitor,1008,samsung,3896,0,181,181,0,3715,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-12,28,Capacitor,1008,samsung,3715,0,103,103,0,3612,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-13,28,Capacitor,1008,samsung,3612,0,103,103,0,3509,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-14,28,Capacitor,1008,samsung,3509,0,78,78,0,3431,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-15,28,Capacitor,1008,samsung,3431,0,140,140,0,3291,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-16,28,Capacitor,1008,samsung,3291,0,156,156,0,3135,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-17,28,Capacitor,1008,samsung,3135,0,78,78,0,3057,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-18,28,Capacitor,1008,samsung,3057,0,103,103,0,2954,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-19,28,Capacitor,1008,samsung,2954,0,94,94,0,2860,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-20,28,Capacitor,1008,samsung,2860,0,66,66,0,2794,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-21,28,Capacitor,1008,samsung,2794,0,78,78,0,2716,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-22,28,Capacitor,1008,samsung,2716,0,49,49,0,2667,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-23,28,Capacitor,1008,samsung,2667,0,99,99,0,2568,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-24,28,Capacitor,1008,samsung,2568,0,74,74,0,2494,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-25,28,Capacitor,1008,samsung,2494,0,74,74,0,2420,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-26,28,Capacitor,1008,samsung,2420,0,111,111,0,2309,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-27,28,Capacitor,1008,samsung,2309,0,66,66,0,2243,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-28,28,Capacitor,1008,samsung,2243,0,45,45,0,2198,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-29,28,Capacitor,1008,samsung,2198,0,82,82,0,2116,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-30,28,Capacitor,1008,samsung,2116,0,94,94,0,2022,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-01-31,28,Capacitor,1008,samsung,2022,0,127,127,0,1895,0,0,0,1,16.8,0.1887,0.0,0.0,0.0
2022-02-01,28,Capacitor,1008,samsung,1895,0,107,107,0,1788,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-02,28,Capacitor,1008,samsung,1788,0,164,164,0,1624,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-03,28,Capacitor,1008,samsung,1624,0,103,103,0,1521,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-04,28,Capacitor,1008,samsung,1521,0,78,78,0,1443,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-05,28,Capacitor,1008,samsung,1443,0,127,127,0,1316,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-06,28,Capacitor,1008,samsung,1316,0,53,53,0,1263,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-07,28,Capacitor,1008,samsung,1263,0,107,107,0,1156,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-08,28,Capacitor,1008,samsung,1156,0,168,168,0,988,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-09,28,Capacitor,1008,samsung,988,0,144,144,0,844,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-10,28,Capacitor,1008,samsung,844,0,136,136,0,708,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-11,28,Capacitor,1008,samsung,708,0,156,156,0,552,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-12,28,Capacitor,1008,samsung,552,700,152,152,0,400,0,700,700,1,16.8,0.1047,526.46,210.58,11266.14
2022-02-13,28,Capacitor,1008,samsung,1100,0,41,41,0,1059,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-14,28,Capacitor,1008,samsung,1059,0,99,99,0,960,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-15,28,Capacitor,1008,samsung,960,0,70,70,0,890,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-16,28,Capacitor,1008,samsung,890,0,99,99,0,791,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-17,28,Capacitor,1008,samsung,791,0,131,131,0,660,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-18,28,Capacitor,1008,samsung,660,0,41,41,0,619,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-19,28,Capacitor,1008,samsung,619,0,90,90,0,529,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-20,28,Capacitor,1008,samsung,529,0,131,131,0,398,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-21,28,Capacitor,1008,samsung,398,400,70,70,0,328,0,400,400,1,16.8,0.1047,300.83,120.33,6437.8
2022-02-22,28,Capacitor,1008,samsung,728,0,90,90,0,638,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-23,28,Capacitor,1008,samsung,638,0,49,49,0,589,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-24,28,Capacitor,1008,samsung,589,0,62,62,0,527,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-25,28,Capacitor,1008,samsung,527,0,62,62,0,465,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-26,28,Capacitor,1008,samsung,465,0,103,103,0,362,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-02-27,28,Capacitor,1008,samsung,362,500,140,140,0,222,0,500,500,1,16.8,0.1047,376.04,150.42,8047.24
2022-02-28,28,Capacitor,1008,samsung,722,0,74,74,0,648,0,0,0,1,16.8,0.1047,0.0,0.0,0.0
2022-03-01,28,Capacitor,1008,samsung,648,0,53,53,0,595,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-02,28,Capacitor,1008,samsung,595,0,82,82,0,513,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-03,28,Capacitor,1008,samsung,513,0,127,127,0,386,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-04,28,Capacitor,1008,samsung,386,487,148,148,0,238,0,600,487,1,16.8,0.0131,403.7,161.48,8639.26
2022-03-05,28,Capacitor,1008,samsung,725,0,152,152,0,573,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-06,28,Capacitor,1008,samsung,573,0,45,45,0,528,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-07,28,Capacitor,1008,samsung,528,0,53,53,0,475,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-08,28,Capacitor,1008,samsung,475,500,99,99,0,376,0,500,500,1,16.8,0.0545,397.12,158.85,8498.26
2022-03-09,28,Capacitor,1008,samsung,876,0,181,181,0,695,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-10,28,Capacitor,1008,samsung,695,0,185,185,0,510,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-11,28,Capacitor,1008,samsung,510,600,131,131,0,379,0,600,600,1,16.8,0.0545,476.54,190.62,10197.91
2022-03-12,28,Capacitor,1008,samsung,979,0,173,173,0,806,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-13,28,Capacitor,1008,samsung,806,0,41,41,0,765,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-14,28,Capacitor,1008,samsung,765,0,58,58,0,707,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-15,28,Capacitor,1008,samsung,707,0,144,144,0,563,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-16,28,Capacitor,1008,samsung,563,0,82,82,0,481,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-17,28,Capacitor,1008,samsung,481,600,127,127,0,354,0,600,600,1,16.8,0.0545,476.54,190.62,10197.91
2022-03-18,28,Capacitor,1008,samsung,954,0,86,86,0,868,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-19,28,Capacitor,1008,samsung,868,0,99,99,0,769,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-20,28,Capacitor,1008,samsung,769,0,41,41,0,728,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-21,28,Capacitor,1008,samsung,728,0,107,107,0,621,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-22,28,Capacitor,1008,samsung,621,0,62,62,0,559,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-23,28,Capacitor,1008,samsung,559,0,53,53,0,506,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-24,28,Capacitor,1008,samsung,506,0,90,90,0,416,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-25,28,Capacitor,1008,samsung,416,243,123,123,0,293,0,400,243,1,16.8,0.0545,193.0,77.2,4130.15
2022-03-26,28,Capacitor,1008,samsung,536,0,115,115,0,421,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-27,28,Capacitor,1008,samsung,421,500,99,99,0,322,0,500,500,1,16.8,0.0545,397.12,158.85,8498.26
2022-03-28,28,Capacitor,1008,samsung,822,0,82,82,0,740,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-29,28,Capacitor,1008,samsung,740,0,107,107,0,633,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-30,28,Capacitor,1008,samsung,633,0,49,49,0,584,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-03-31,28,Capacitor,1008,samsung,584,0,107,107,0,477,0,0,0,1,16.8,0.0131,0.0,0.0,0.0
2022-04-01,28,Capacitor,1008,samsung,477,0,53,53,0,424,0,0,0,1,16.8,0.0637,0.0,0.0,0.0
2022-04-02,28,Capacitor,1008,samsung,424,500,160,160,0,264,0,500,500,1,16.8,0.0637,393.24,157.3,8415.36
2022-04-03,28,Capacitor,1008,samsung,764,0,86,86,0,678,0,0,0,1,16.8,0.0637,0.0,0.0,0.0
2022-04-04,28,Capacitor,1008,samsung,678,0,58,58,0,620,0,0,0,1,16.8,0.0637,0.0,0.0,0.0
2022-04-05,28,Capacitor,1008,samsung,620,0,58,58,0,562,0,0,0,1,16.8,0.0637,0.0,0.0,0.0
2022-04-06,28,Capacitor,1008,samsung,562,0,62,62,0,500,0,0,0,1,16.8,0.0637,0.0,0.0,0.0
2022-04-07,28,Capacitor,1008,samsung,500,500,181,181,0,319,0,500,500,1,16.8,0.1094,374.04,149.62,8004.41
2022-04-08,28,Capacitor,1008,samsung,819,0,177,177,0,642,0,0,0,1,16.8,0.0637,0.0,0.0,0.0
