date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2022-01-01,37,Capacitor,0604,murata,5000,0,271,271,0,4729,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-02,37,Capacitor,0604,murata,4729,0,382,382,0,4347,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-03,37,Capacitor,0604,murata,4347,0,382,382,0,3965,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-04,37,Capacitor,0604,murata,3965,0,320,320,0,3645,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-05,37,Capacitor,0604,murata,3645,0,259,259,0,3386,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-06,37,Capacitor,0604,murata,3386,0,357,357,0,3029,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-07,37,Capacitor,0604,murata,3029,0,296,296,0,2733,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-08,37,Capacitor,0604,murata,2733,0,136,136,0,2597,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-09,37,Capacitor,0604,murata,2597,0,505,505,0,2092,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-10,37,Capacitor,0604,murata,2092,0,407,407,0,1685,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-11,37,Capacitor,0604,murata,1685,1800,542,542,0,1143,0,1800,1800,1,14.4,0.1887,1051.45,420.58,22500.96
2022-01-12,37,Capacitor,0604,murata,2943,0,308,308,0,2635,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-13,37,Capacitor,0604,murata,2635,0,308,308,0,2327,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-14,37,Capacitor,0604,murata,2327,0,234,234,0,2093,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-15,37,Capacitor,0604,murata,2093,0,419,419,0,1674,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-16,37,Capacitor,0604,murata,1674,1900,468,468,0,1206,0,1900,1900,1,14.4,0.2324,1050.02,420.01,22470.35
2022-01-17,37,Capacitor,0604,murata,3106,0,234,234,0,2872,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-18,37,Capacitor,0604,murata,2872,0,308,308,0,2564,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-19,37,Capacitor,0604,murata,2564,0,283,283,0,2281,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-20,37,Capacitor,0604,murata,2281,0,197,197,0,2084,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-21,37,Capacitor,0604,murata,2084,0,234,234,0,1850,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-22,37,Capacitor,0604,murata,1850,0,148,148,0,1702,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-23,37,Capacitor,0604,murata,1702,0,296,296,0,1406,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-24,37,Capacitor,0604,murata,1406,0,222,222,0,1184,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-25,37,Capacitor,0604,murata,1184,0,222,222,0,962,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-26,37,Capacitor,0604,murata,962,1300,333,333,0,629,0,1300,1300,1,14.4,0.2324,718.43,287.37,15374.45
2022-01-27,37,Capacitor,0604,murata,1929,0,197,197,0,1732,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-28,37,Capacitor,0604,murata,1732,0,136,136,0,1596,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-29,37,Capacitor,0604,murata,1596,0,247,247,0,1349,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-30,37,Capacitor,0604,murata,1349,0,283,283,0,1066,0,0,0,1,14.4,0.1887,0.0,0.0,0.0
2022-01-31,37,Capacitor,0604,murata,1066,1400,382,382,0,684,0,1400,1400,1,14.4,0.2324,773.7,309.48,16557.1
2022-02-01,37,Capacitor,0604,murata,2084,0,320,320,0,1764,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-02,37,Capacitor,0604,murata,1764,0,493,493,0,1271,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-03,37,Capacitor,0604,murata,1271,1600,308,308,0,963,0,1600,1600,1,14.4,0.1047,1031.42,412.57,22072.44
2022-02-04,37,Capacitor,0604,murata,2563,0,234,234,0,2329,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-05,37,Capacitor,0604,murata,2329,0,382,382,0,1947,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-06,37,Capacitor,0604,murata,1947,0,160,160,0,1787,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-07,37,Capacitor,0604,murata,1787,0,320,320,0,1467,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-08,37,Capacitor,0604,murata,1467,1800,505,505,0,962,0,1800,1800,1,14.4,0.146,1106.82,442.73,23685.88
2022-02-09,37,Capacitor,0604,murata,2762,0,431,431,0,2331,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-10,37,Capacitor,0604,murata,2331,0,407,407,0,1924,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-11,37,Capacitor,0604,murata,1924,878,468,468,0,1456,0,1600,878,1,14.4,0.146,539.88,215.95,11553.44
2022-02-12,37,Capacitor,0604,murata,2334,0,456,456,0,1878,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-13,37,Capacitor,0604,murata,1878,0,123,123,0,1755,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-14,37,Capacitor,0604,murata,1755,1700,296,296,0,1459,0,1700,1700,1,14.4,0.146,1045.33,418.13,22370.0
2022-02-15,37,Capacitor,0604,murata,3159,0,210,210,0,2949,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-16,37,Capacitor,0604,murata,2949,0,296,296,0,2653,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-17,37,Capacitor,0604,murata,2653,0,394,394,0,2259,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-18,37,Capacitor,0604,murata,2259,0,123,123,0,2136,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-19,37,Capacitor,0604,murata,2136,0,271,271,0,1865,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-20,37,Capacitor,0604,murata,1865,0,394,394,0,1471,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-21,37,Capacitor,0604,murata,1471,0,210,210,0,1261,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-22,37,Capacitor,0604,murata,1261,1300,271,271,0,990,0,1300,1300,1,14.4,0.146,799.37,319.75,17106.47
2022-02-23,37,Capacitor,0604,murata,2290,0,148,148,0,2142,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-24,37,Capacitor,0604,murata,2142,0,185,185,0,1957,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-25,37,Capacitor,0604,murata,1957,0,185,185,0,1772,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-26,37,Capacitor,0604,murata,1772,0,308,308,0,1464,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-27,37,Capacitor,0604,murata,1464,0,419,419,0,1045,0,0,0,1,14.4,0.1047,0.0,0.0,0.0
2022-02-28,37,Capacitor,0604,murata,1045,1200,222,222,0,823,0,1200,1200,1,14.4,0.146,737.88,295.15,15790.58
2022-03-01,37,Capacitor,0604,murata,2023,0,160,160,0,1863,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-02,37,Capacitor,0604,murata,1863,0,247,247,0,1616,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-03,37,Capacitor,0604,murata,1616,0,382,382,0,1234,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-04,37,Capacitor,0604,murata,1234,1800,444,444,0,790,0,1800,1800,1,14.4,0.0131,1278.97,511.59,27369.91
2022-03-05,37,Capacitor,0604,murata,2590,0,456,456,0,2134,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-06,37,Capacitor,0604,murata,2134,0,136,136,0,1998,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-07,37,Capacitor,0604,murata,1998,0,160,160,0,1838,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-08,37,Capacitor,0604,murata,1838,0,296,296,0,1542,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-09,37,Capacitor,0604,murata,1542,1800,542,542,0,1000,0,1800,1800,1,14.4,0.0131,1278.97,511.59,27369.91
2022-03-10,37,Capacitor,0604,murata,2800,0,555,555,0,2245,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
2022-03-11,37,Capacitor,0604,murata,2245,0,394,394,0,1851,0,0,0,1,14.4,0.0131,0.0,0.0,0.0
