date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2022-01-01,132,Resistor,0402,murata,5000,0,527,527,0,4473,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-02,132,Resistor,0402,murata,4473,0,743,743,0,3730,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-03,132,Resistor,0402,murata,3730,0,743,743,0,2987,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-04,132,Resistor,0402,murata,2987,3000,623,623,0,2364,0,3000,3000,1,10.0,0.1887,1216.95,486.78,26042.77
2022-01-05,132,Resistor,0402,murata,5364,0,503,503,0,4861,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-06,132,Resistor,0402,murata,4861,0,695,695,0,4166,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-07,132,Resistor,0402,murata,4166,0,575,575,0,3591,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-08,132,Resistor,0402,murata,3591,0,264,264,0,3327,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-09,132,Resistor,0402,murata,3327,2700,983,983,0,2344,0,2700,2700,1,10.0,0.1887,1095.26,438.1,23438.49
2022-01-10,132,Resistor,0402,murata,5044,0,791,791,0,4253,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-11,132,Resistor,0402,murata,4253,0,1055,1055,0,3198,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-12,132,Resistor,0402,murata,3198,3100,599,599,0,2599,0,3100,3100,1,10.0,0.2324,1189.71,475.88,25459.83
2022-01-13,132,Resistor,0402,murata,5699,0,599,599,0,5100,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-14,132,Resistor,0402,murata,5100,0,455,455,0,4645,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-15,132,Resistor,0402,murata,4645,0,815,815,0,3830,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-16,132,Resistor,0402,murata,3830,3100,911,911,0,2919,0,3100,3100,1,10.0,0.2324,1189.71,475.88,25459.83
2022-01-17,132,Resistor,0402,murata,6019,0,455,455,0,5564,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-18,132,Resistor,0402,murata,5564,0,599,599,0,4965,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-19,132,Resistor,0402,murata,4965,0,551,551,0,4414,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-20,132,Resistor,0402,murata,4414,0,383,383,0,4031,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-21,132,Resistor,0402,murata,4031,0,455,455,0,3576,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-22,132,Resistor,0402,murata,3576,0,288,288,0,3288,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-23,132,Resistor,0402,murata,3288,0,575,575,0,2713,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-24,132,Resistor,0402,murata,2713,0,431,431,0,2282,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-25,132,Resistor,0402,murata,2282,0,431,431,0,1851,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-26,132,Resistor,0402,murata,1851,2500,647,647,0,1204,0,2500,2500,1,10.0,0.2324,959.44,383.78,20532.12
2022-01-27,132,Resistor,0402,murata,3704,0,383,383,0,3321,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-28,132,Resistor,0402,murata,3321,0,264,264,0,3057,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-29,132,Resistor,0402,murata,3057,0,479,479,0,2578,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-30,132,Resistor,0402,murata,2578,0,551,551,0,2027,0,0,0,1,10.0,0.1887,0.0,0.0,0.0
2022-01-31,132,Resistor,0402,murata,2027,2800,743,743,0,1284,0,2800,2800,1,10.0,0.2324,1074.58,429.83,22995.98
2022-02-01,132,Resistor,0402,murata,4084,0,623,623,0,3461,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-02,132,Resistor,0402,murata,3461,0,959,959,0,2502,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-03,132,Resistor,0402,murata,2502,3000,599,599,0,1903,0,3000,3000,1,10.0,0.1047,1343.0,537.2,28740.16
2022-02-04,132,Resistor,0402,murata,4903,0,455,455,0,4448,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-05,132,Resistor,0402,murata,4448,0,743,743,0,3705,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-06,132,Resistor,0402,murata,3705,0,312,312,0,3393,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-07,132,Resistor,0402,murata,3393,0,623,623,0,2770,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-08,132,Resistor,0402,murata,2770,3600,983,983,0,1787,0,3600,3600,1,10.0,0.146,1537.25,614.9,32897.05
2022-02-09,132,Resistor,0402,murata,5387,0,839,839,0,4548,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
2022-02-10,132,Resistor,0402,murata,4548,0,791,791,0,3757,0,0,0,1,10.0,0.1047,0.0,0.0,0.0
