date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2022-01-01,64,Inductor,0402,samsung,6000,0,75,75,0,5925,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-02,64,Inductor,0402,samsung,5925,0,106,106,0,5819,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-03,64,Inductor,0402,samsung,5819,0,106,106,0,5713,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-04,64,Inductor,0402,samsung,5713,0,89,89,0,5624,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-05,64,Inductor,0402,samsung,5624,0,72,72,0,5552,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-06,64,Inductor,0402,samsung,5552,0,99,99,0,5453,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-07,64,Inductor,0402,samsung,5453,0,82,82,0,5371,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-08,64,Inductor,0402,samsung,5371,0,38,38,0,5333,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-09,64,Inductor,0402,samsung,5333,0,140,140,0,5193,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-10,64,Inductor,0402,samsung,5193,0,113,113,0,5080,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-11,64,Inductor,0402,samsung,5080,0,151,151,0,4929,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-12,64,Inductor,0402,samsung,4929,0,86,86,0,4843,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-13,64,Inductor,0402,samsung,4843,0,86,86,0,4757,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-14,64,Inductor,0402,samsung,4757,0,65,65,0,4692,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-15,64,Inductor,0402,samsung,4692,0,116,116,0,4576,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-16,64,Inductor,0402,samsung,4576,0,130,130,0,4446,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-17,64,Inductor,0402,samsung,4446,0,65,65,0,4381,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-18,64,Inductor,0402,samsung,4381,0,86,86,0,4295,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-19,64,Inductor,0402,samsung,4295,0,79,79,0,4216,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-20,64,Inductor,0402,samsung,4216,0,55,55,0,4161,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-21,64,Inductor,0402,samsung,4161,0,65,65,0,4096,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-22,64,Inductor,0402,samsung,4096,0,41,41,0,4055,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-23,64,Inductor,0402,samsung,4055,0,82,82,0,3973,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-24,64,Inductor,0402,samsung,3973,0,62,62,0,3911,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-25,64,Inductor,0402,samsung,3911,0,62,62,0,3849,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-26,64,Inductor,0402,samsung,3849,0,92,92,0,3757,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-27,64,Inductor,0402,samsung,3757,0,55,55,0,3702,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-28,64,Inductor,0402,samsung,3702,0,38,38,0,3664,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-29,64,Inductor,0402,samsung,3664,0,68,68,0,3596,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-30,64,Inductor,0402,samsung,3596,0,79,79,0,3517,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-01-31,64,Inductor,0402,samsung,3517,0,106,106,0,3411,0,0,0,1,50.0,0.1887,0.0,0.0,0.0
2022-02-01,64,Inductor,0402,samsung,3411,0,89,89,0,3322,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-02,64,Inductor,0402,samsung,3322,0,137,137,0,3185,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-03,64,Inductor,0402,samsung,3185,0,86,86,0,3099,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-04,64,Inductor,0402,samsung,3099,0,65,65,0,3034,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-05,64,Inductor,0402,samsung,3034,0,106,106,0,2928,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-06,64,Inductor,0402,samsung,2928,0,45,45,0,2883,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-07,64,Inductor,0402,samsung,2883,0,89,89,0,2794,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-08,64,Inductor,0402,samsung,2794,0,140,140,0,2654,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-09,64,Inductor,0402,samsung,2654,0,120,120,0,2534,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-10,64,Inductor,0402,samsung,2534,0,113,113,0,2421,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-11,64,Inductor,0402,samsung,2421,0,130,130,0,2291,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-12,64,Inductor,0402,samsung,2291,0,127,127,0,2164,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-13,64,Inductor,0402,samsung,2164,0,34,34,0,2130,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-14,64,Inductor,0402,samsung,2130,0,82,82,0,2048,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-15,64,Inductor,0402,samsung,2048,0,58,58,0,1990,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-16,64,Inductor,0402,samsung,1990,0,82,82,0,1908,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-17,64,Inductor,0402,samsung,1908,0,110,110,0,1798,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-18,64,Inductor,0402,samsung,1798,0,34,34,0,1764,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-19,64,Inductor,0402,samsung,1764,0,75,75,0,1689,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-20,64,Inductor,0402,samsung,1689,0,110,110,0,1579,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-21,64,Inductor,0402,samsung,1579,0,58,58,0,1521,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-22,64,Inductor,0402,samsung,1521,0,75,75,0,1446,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-23,64,Inductor,0402,samsung,1446,0,41,41,0,1405,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-24,64,Inductor,0402,samsung,1405,0,51,51,0,1354,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-25,64,Inductor,0402,samsung,1354,0,51,51,0,1303,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-26,64,Inductor,0402,samsung,1303,0,86,86,0,1217,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-27,64,Inductor,0402,samsung,1217,0,116,116,0,1101,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-02-28,64,Inductor,0402,samsung,1101,0,62,62,0,1039,0,0,0,1,50.0,0.1047,0.0,0.0,0.0
2022-03-01,64,Inductor,0402,samsung,1039,0,45,45,0,994,0,0,0,1,50.0,0.0131,0.0,0.0,0.0
2022-03-02,64,Inductor,0402,samsung,994,0,68,68,0,926,0,0,0,1,50.0,0.0131,0.0,0.0,0.0
2022-03-03,64,Inductor,0402,samsung,926,0,106,106,0,820,0,0,0,1,50.0,0.0131,0.0,0.0,0.0
2022-03-04,64,Inductor,0402,samsung,820,0,123,123,0,697,0,0,0,1,50.0,0.0131,0.0,0.0,0.0
2022-03-05,64,Inductor,0402,samsung,697,0,127,127,0,570,0,0,0,1,50.0,0.0131,0.0,0.0,0.0
