date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2023-01-01,130,Resistor,0402,samsung,5000,0,455,455,0,4545,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-02,130,Resistor,0402,samsung,4545,0,983,983,0,3562,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-03,130,Resistor,0402,samsung,3562,0,671,671,0,2891,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-04,130,Resistor,0402,samsung,2891,4500,1055,1055,0,1836,0,4500,4500,1,10.0,0.0095,2228.67,891.47,47693.62
2023-01-05,130,Resistor,0402,samsung,6336,0,983,983,0,5353,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-06,130,Resistor,0402,samsung,5353,0,743,743,0,4610,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-07,130,Resistor,0402,samsung,4610,0,527,527,0,4083,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-08,130,Resistor,0402,samsung,4083,3400,839,839,0,3244,0,3400,3400,1,10.0,0.0576,1602.01,640.8,34282.94
2023-01-09,130,Resistor,0402,samsung,6644,0,336,336,0,6308,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-10,130,Resistor,0402,samsung,6308,0,1079,1079,0,5229,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-11,130,Resistor,0402,samsung,5229,0,527,527,0,4702,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-12,130,Resistor,0402,samsung,4702,0,240,240,0,4462,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-13,130,Resistor,0402,samsung,4462,0,575,575,0,3887,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-14,130,Resistor,0402,samsung,3887,0,383,383,0,3504,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-15,130,Resistor,0402,samsung,3504,0,551,551,0,2953,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-16,130,Resistor,0402,samsung,2953,0,240,240,0,2713,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-17,130,Resistor,0402,samsung,2713,0,407,407,0,2306,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-18,130,Resistor,0402,samsung,2306,2000,719,719,0,1587,0,2000,2000,1,10.0,0.0576,942.36,376.94,20166.44
2023-01-19,130,Resistor,0402,samsung,3587,0,336,336,0,3251,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-20,130,Resistor,0402,samsung,3251,0,383,383,0,2868,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-21,130,Resistor,0402,samsung,2868,0,240,240,0,2628,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-22,130,Resistor,0402,samsung,2628,0,240,240,0,2388,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-23,130,Resistor,0402,samsung,2388,0,479,479,0,1909,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-24,130,Resistor,0402,samsung,1909,1800,407,407,0,1502,0,1800,1800,1,10.0,0.0576,848.12,339.25,18149.79
2023-01-25,130,Resistor,0402,samsung,3302,0,503,503,0,2799,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-26,130,Resistor,0402,samsung,2799,0,575,575,0,2224,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-27,130,Resistor,0402,samsung,2224,2100,671,671,0,1553,0,2100,2100,1,10.0,0.0576,989.47,395.79,21174.76
2023-01-28,130,Resistor,0402,samsung,3653,0,743,743,0,2910,0,0,0,1,10.0,0.0095,0.0,0.0,0.0
2023-01-29,130,Resistor,0402,samsung,2910,2600,743,743,0,2167,0,2600,2600,1,10.0,0.0576,1225.06,490.03,26216.37
