date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2023-01-01,45,Capacitor,0402,samsung,7000,0,390,390,0,6610,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-02,45,Capacitor,0402,samsung,6610,0,842,842,0,5768,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-03,45,Capacitor,0402,samsung,5768,0,575,575,0,5193,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-04,45,Capacitor,0402,samsung,5193,0,904,904,0,4289,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-05,45,Capacitor,0402,samsung,4289,0,842,842,0,3447,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-06,45,Capacitor,0402,samsung,3447,0,637,637,0,2810,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-07,45,Capacitor,0402,samsung,2810,3069,452,452,0,2358,0,3000,3069,1,12.0,0.0095,1823.95,729.58,39032.46
2023-01-08,45,Capacitor,0402,samsung,5427,0,719,719,0,4708,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-09,45,Capacitor,0402,samsung,4708,0,288,288,0,4420,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-10,45,Capacitor,0402,samsung,4420,0,924,924,0,3496,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-11,45,Capacitor,0402,samsung,3496,0,452,452,0,3044,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-12,45,Capacitor,0402,samsung,3044,0,205,205,0,2839,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-13,45,Capacitor,0402,samsung,2839,0,493,493,0,2346,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-14,45,Capacitor,0402,samsung,2346,0,329,329,0,2017,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
