date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2023-01-01,104,PMIC / Power IC,2520,samsung,6000,0,5,5,0,5995,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-02,104,PMIC / Power IC,2520,samsung,5995,0,11,11,0,5984,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-03,104,PMIC / Power IC,2520,samsung,5984,0,8,8,0,5976,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-04,104,PMIC / Power IC,2520,samsung,5976,0,12,12,0,5964,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-05,104,PMIC / Power IC,2520,samsung,5964,0,11,11,0,5953,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-06,104,PMIC / Power IC,2520,samsung,5953,0,8,8,0,5945,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-07,104,PMIC / Power IC,2520,samsung,5945,0,6,6,0,5939,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-08,104,PMIC / Power IC,2520,samsung,5939,0,10,10,0,5929,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-09,104,PMIC / Power IC,2520,samsung,5929,0,4,4,0,5925,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-10,104,PMIC / Power IC,2520,samsung,5925,0,12,12,0,5913,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-11,104,PMIC / Power IC,2520,samsung,5913,0,6,6,0,5907,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-12,104,PMIC / Power IC,2520,samsung,5907,0,3,3,0,5904,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-13,104,PMIC / Power IC,2520,samsung,5904,0,7,7,0,5897,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-14,104,PMIC / Power IC,2520,samsung,5897,0,4,4,0,5893,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-15,104,PMIC / Power IC,2520,samsung,5893,0,6,6,0,5887,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-16,104,PMIC / Power IC,2520,samsung,5887,0,3,3,0,5884,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-17,104,PMIC / Power IC,2520,samsung,5884,0,5,5,0,5879,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-18,104,PMIC / Power IC,2520,samsung,5879,0,8,8,0,5871,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-19,104,PMIC / Power IC,2520,samsung,5871,0,4,4,0,5867,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-20,104,PMIC / Power IC,2520,samsung,5867,0,4,4,0,5863,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-21,104,PMIC / Power IC,2520,samsung,5863,0,3,3,0,5860,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-22,104,PMIC / Power IC,2520,samsung,5860,0,3,3,0,5857,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-23,104,PMIC / Power IC,2520,samsung,5857,0,5,5,0,5852,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-24,104,PMIC / Power IC,2520,samsung,5852,0,5,5,0,5847,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-25,104,PMIC / Power IC,2520,samsung,5847,0,6,6,0,5841,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-26,104,PMIC / Power IC,2520,samsung,5841,0,7,7,0,5834,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-27,104,PMIC / Power IC,2520,samsung,5834,0,8,8,0,5826,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-28,104,PMIC / Power IC,2520,samsung,5826,0,8,8,0,5818,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-29,104,PMIC / Power IC,2520,samsung,5818,0,8,8,0,5810,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-30,104,PMIC / Power IC,2520,samsung,5810,0,6,6,0,5804,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-01-31,104,PMIC / Power IC,2520,samsung,5804,0,10,10,0,5794,0,0,0,1,3000.0,0.0095,0.0,0.0,0.0
2023-02-01,104,PMIC / Power IC,2520,samsung,5794,0,10,10,0,5784,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-02,104,PMIC / Power IC,2520,samsung,5784,0,7,7,0,5777,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-03,104,PMIC / Power IC,2520,samsung,5777,0,5,5,0,5772,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-04,104,PMIC / Power IC,2520,samsung,5772,0,6,6,0,5766,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-05,104,PMIC / Power IC,2520,samsung,5766,0,12,12,0,5754,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-06,104,PMIC / Power IC,2520,samsung,5754,0,5,5,0,5749,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-07,104,PMIC / Power IC,2520,samsung,5749,0,12,12,0,5737,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-08,104,PMIC / Power IC,2520,samsung,5737,0,12,12,0,5725,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-09,104,PMIC / Power IC,2520,samsung,5725,0,11,11,0,5714,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-10,104,PMIC / Power IC,2520,samsung,5714,0,4,4,0,5710,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-11,104,PMIC / Power IC,2520,samsung,5710,0,11,11,0,5699,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-12,104,PMIC / Power IC,2520,samsung,5699,0,6,6,0,5693,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-13,104,PMIC / Power IC,2520,samsung,5693,0,9,9,0,5684,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-14,104,PMIC / Power IC,2520,samsung,5684,0,9,9,0,5675,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-15,104,PMIC / Power IC,2520,samsung,5675,0,6,6,0,5669,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-16,104,PMIC / Power IC,2520,samsung,5669,0,5,5,0,5664,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-17,104,PMIC / Power IC,2520,samsung,5664,0,8,8,0,5656,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-18,104,PMIC / Power IC,2520,samsung,5656,0,3,3,0,5653,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-19,104,PMIC / Power IC,2520,samsung,5653,0,7,7,0,5646,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
2023-02-20,104,PMIC / Power IC,2520,samsung,5646,0,7,7,0,5639,0,0,0,1,3000.0,0.1036,0.0,0.0,0.0
