date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2023-01-01,6,Capacitor,0402,samsung,10000,0,390,390,0,9610,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-02,6,Capacitor,0402,samsung,9610,0,842,842,0,8768,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-03,6,Capacitor,0402,samsung,8768,0,575,575,0,8193,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-04,6,Capacitor,0402,samsung,8193,0,904,904,0,7289,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-05,6,Capacitor,0402,samsung,7289,0,842,842,0,6447,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-06,6,Capacitor,0402,samsung,6447,0,637,637,0,5810,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-07,6,Capacitor,0402,samsung,5810,0,452,452,0,5358,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-08,6,Capacitor,0402,samsung,5358,0,719,719,0,4639,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-09,6,Capacitor,0402,samsung,4639,0,288,288,0,4351,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-10,6,Capacitor,0402,samsung,4351,0,924,924,0,3427,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-11,6,Capacitor,0402,samsung,3427,0,452,452,0,2975,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-12,6,Capacitor,0402,samsung,2975,0,205,205,0,2770,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-13,6,Capacitor,0402,samsung,2770,0,493,493,0,2277,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-14,6,Capacitor,0402,samsung,2277,2000,329,329,0,1948,0,2000,2000,1,12.0,0.0576,1130.83,452.33,24199.73
2023-01-15,6,Capacitor,0402,samsung,3948,0,472,472,0,3476,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-16,6,Capacitor,0402,samsung,3476,0,205,205,0,3271,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-17,6,Capacitor,0402,samsung,3271,0,349,349,0,2922,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-18,6,Capacitor,0402,samsung,2922,0,616,616,0,2306,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-19,6,Capacitor,0402,samsung,2306,0,288,288,0,2018,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-20,6,Capacitor,0402,samsung,2018,0,329,329,0,1689,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-21,6,Capacitor,0402,samsung,1689,0,205,205,0,1484,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-22,6,Capacitor,0402,samsung,1484,0,205,205,0,1279,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-23,6,Capacitor,0402,samsung,1279,1900,411,411,0,868,0,1900,1900,1,12.0,0.0576,1074.29,429.71,22989.74
2023-01-24,6,Capacitor,0402,samsung,2768,0,349,349,0,2419,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-25,6,Capacitor,0402,samsung,2419,0,431,431,0,1988,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-26,6,Capacitor,0402,samsung,1988,0,493,493,0,1495,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-27,6,Capacitor,0402,samsung,1495,2200,575,575,0,920,0,2200,2200,1,12.0,0.0576,1243.91,497.56,26619.7
2023-01-28,6,Capacitor,0402,samsung,3120,0,637,637,0,2483,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-29,6,Capacitor,0402,samsung,2483,2200,637,637,0,1846,0,2200,2200,1,12.0,0.0576,1243.91,497.56,26619.7
2023-01-30,6,Capacitor,0402,samsung,4046,0,431,431,0,3615,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-01-31,6,Capacitor,0402,samsung,3615,0,760,760,0,2855,0,0,0,1,12.0,0.0095,0.0,0.0,0.0
2023-02-01,6,Capacitor,0402,samsung,2855,3917,719,719,0,2136,0,2800,3917,1,12.0,0.1036,2106.61,842.65,45081.56
2023-02-02,6,Capacitor,0402,samsung,6053,0,534,534,0,5519,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-03,6,Capacitor,0402,samsung,5519,0,411,411,0,5108,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-04,6,Capacitor,0402,samsung,5108,0,431,431,0,4677,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-05,6,Capacitor,0402,samsung,4677,0,883,883,0,3794,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-06,6,Capacitor,0402,samsung,3794,0,390,390,0,3404,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-07,6,Capacitor,0402,samsung,3404,0,904,904,0,2500,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-08,6,Capacitor,0402,samsung,2500,3500,883,883,0,1617,0,3500,3500,1,12.0,0.1036,1882.35,752.94,40282.22
2023-02-09,6,Capacitor,0402,samsung,5117,0,842,842,0,4275,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-10,6,Capacitor,0402,samsung,4275,0,329,329,0,3946,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-11,6,Capacitor,0402,samsung,3946,0,842,842,0,3104,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-12,6,Capacitor,0402,samsung,3104,2700,452,452,0,2652,0,2700,2700,1,12.0,0.1036,1452.1,580.84,31074.85
2023-02-13,6,Capacitor,0402,samsung,5352,0,657,657,0,4695,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-14,6,Capacitor,0402,samsung,4695,0,678,678,0,4017,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-15,6,Capacitor,0402,samsung,4017,0,472,472,0,3545,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-16,6,Capacitor,0402,samsung,3545,0,349,349,0,3196,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-17,6,Capacitor,0402,samsung,3196,0,616,616,0,2580,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-18,6,Capacitor,0402,samsung,2580,0,205,205,0,2375,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-19,6,Capacitor,0402,samsung,2375,2200,534,534,0,1841,0,2200,2200,1,12.0,0.1036,1183.19,473.28,25320.25
2023-02-20,6,Capacitor,0402,samsung,4041,0,555,555,0,3486,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-21,6,Capacitor,0402,samsung,3486,0,205,205,0,3281,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-22,6,Capacitor,0402,samsung,3281,0,205,205,0,3076,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-23,6,Capacitor,0402,samsung,3076,0,349,349,0,2727,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-24,6,Capacitor,0402,samsung,2727,0,431,431,0,2296,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-25,6,Capacitor,0402,samsung,2296,1900,698,698,0,1598,0,1900,1900,1,12.0,0.1036,1021.85,408.74,21867.49
2023-02-26,6,Capacitor,0402,samsung,3498,0,719,719,0,2779,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-27,6,Capacitor,0402,samsung,2779,0,575,575,0,2204,0,0,0,1,12.0,0.1036,0.0,0.0,0.0
2023-02-28,6,Capacitor,0402,samsung,2204,2300,472,472,0,1732,0,2300,2300,1,12.0,0.1036,1236.97,494.79,26471.17
2023-03-01,6,Capacitor,0402,samsung,4032,0,452,452,0,3580,0,0,0,1,12.0,0.075,0.0,0.0,0.0
2023-03-02,6,Capacitor,0402,samsung,3580,0,657,657,0,2923,0,0,0,1,12.0,0.075,0.0,0.0,0.0
2023-03-03,6,Capacitor,0402,samsung,2923,0,288,288,0,2635,0,0,0,1,12.0,0.075,0.0,0.0,0.0
2023-03-04,6,Capacitor,0402,samsung,2635,2300,596,596,0,2039,0,2300,2300,1,12.0,0.075,1276.54,510.62,27317.94
2023-03-05,6,Capacitor,0402,samsung,4339,0,267,267,0,4072,0,0,0,1,12.0,0.075,0.0,0.0,0.0
