date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2023-01-01,35,Capacitor,0604,samsung,5000,0,234,234,0,4766,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-02,35,Capacitor,0604,samsung,4766,0,505,505,0,4261,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-03,35,Capacitor,0604,samsung,4261,0,345,345,0,3916,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-04,35,Capacitor,0604,samsung,3916,0,542,542,0,3374,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-05,35,Capacitor,0604,samsung,3374,0,505,505,0,2869,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-06,35,Capacitor,0604,samsung,2869,0,382,382,0,2487,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-07,35,Capacitor,0604,samsung,2487,0,271,271,0,2216,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-08,35,Capacitor,0604,samsung,2216,0,431,431,0,1785,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-09,35,Capacitor,0604,samsung,1785,0,173,173,0,1612,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-10,35,Capacitor,0604,samsung,1612,2300,555,555,0,1057,0,2300,2300,1,14.4,0.0576,1560.54,624.22,33395.62
2023-01-11,35,Capacitor,0604,samsung,3357,0,271,271,0,3086,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-12,35,Capacitor,0604,samsung,3086,0,123,123,0,2963,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-13,35,Capacitor,0604,samsung,2963,0,296,296,0,2667,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-14,35,Capacitor,0604,samsung,2667,0,197,197,0,2470,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-15,35,Capacitor,0604,samsung,2470,0,283,283,0,2187,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-16,35,Capacitor,0604,samsung,2187,0,123,123,0,2064,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-17,35,Capacitor,0604,samsung,2064,0,210,210,0,1854,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-18,35,Capacitor,0604,samsung,1854,0,370,370,0,1484,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-19,35,Capacitor,0604,samsung,1484,0,173,173,0,1311,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
2023-01-20,35,Capacitor,0604,samsung,1311,0,197,197,0,1114,0,0,0,1,14.4,0.0095,0.0,0.0,0.0
