date,part_id,category,size,manufacturer,opening_stock,arrival_today,planned_usage,used_actual,unmet_usage,closing_stock,pending_inbound_before_order,order_qty_requested,order_qty_effective,lead_time_days,unit_price,monthly_discount,shipping_fee,region_fee,total_cost
2023-01-01,143,Resistor,1008,murata,5000,0,91,91,0,4909,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-02,143,Resistor,1008,murata,4909,0,197,197,0,4712,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-03,143,Resistor,1008,murata,4712,0,134,134,0,4578,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-04,143,Resistor,1008,murata,4578,0,211,211,0,4367,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-05,143,Resistor,1008,murata,4367,0,197,197,0,4170,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-06,143,Resistor,1008,murata,4170,0,149,149,0,4021,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-07,143,Resistor,1008,murata,4021,0,105,105,0,3916,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-08,143,Resistor,1008,murata,3916,0,168,168,0,3748,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-09,143,Resistor,1008,murata,3748,0,67,67,0,3681,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-10,143,Resistor,1008,murata,3681,0,216,216,0,3465,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-11,143,Resistor,1008,murata,3465,0,105,105,0,3360,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-12,143,Resistor,1008,murata,3360,0,48,48,0,3312,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-13,143,Resistor,1008,murata,3312,0,115,115,0,3197,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-14,143,Resistor,1008,murata,3197,0,77,77,0,3120,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-15,143,Resistor,1008,murata,3120,0,110,110,0,3010,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-16,143,Resistor,1008,murata,3010,0,48,48,0,2962,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-17,143,Resistor,1008,murata,2962,0,81,81,0,2881,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
2023-01-18,143,Resistor,1008,murata,2881,0,144,144,0,2737,0,0,0,1,14.0,0.0095,0.0,0.0,0.0
